row_id,case_id,pool,engine,denominator_id,calcite_hep_route_id,exact_match_retained,exact_match_source,source_sql_artifact,rewrite_sql_artifact,candidate_sql_artifact,source_execution_artifact,rewrite_execution_artifact,result_check_artifact,timing_ready,timing_block_reason,timing_readiness_status,source_artifacts,notes
CONS_0010:pg,CONS_0010,CONS,pg,common_core_v0_40_same_engine_120,calcite_hep_pg_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0010/pg/calcite_hep_pg_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0010/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0010/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0010/pg/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/execution_command_matrix.csv,base PG40 exact row from retained execution validity packet
CONS_0010:spark,CONS_0010,CONS,spark,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0010/spark/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0010/spark/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0011:mysql,CONS_0011,CONS,mysql,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0011/mysql/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/mysql/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0011:pg,CONS_0011,CONS,pg,common_core_v0_40_same_engine_120,calcite_hep_pg_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0011/pg/calcite_hep_pg_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0011/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0011/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0011/pg/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/execution_command_matrix.csv,base PG40 exact row from retained execution validity packet
CONS_0011:spark,CONS_0011,CONS,spark,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0011/spark/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0011/spark/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0012:mysql,CONS_0012,CONS,mysql,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0012/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0012/mysql/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/mysql/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0012:pg,CONS_0012,CONS,pg,common_core_v0_40_same_engine_120,calcite_hep_pg_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json,cases/CONS/CONS_0012/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0012/pg/calcite_hep_pg_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0012/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0012/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0012/pg/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/execution_command_matrix.csv,base PG40 exact row from retained execution validity packet
CONS_0012:spark,CONS_0012,CONS,spark,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0012/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0012/spark/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0012/spark/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0024:mysql,CONS_0024,CONS,mysql,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0024/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/mysql/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/mysql/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0024:pg,CONS_0024,CONS,pg,common_core_v0_40_same_engine_120,calcite_hep_pg_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json,cases/CONS/CONS_0024/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0024/pg/calcite_hep_pg_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0024/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0024/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0024/pg/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/execution_command_matrix.csv,base PG40 exact row from retained execution validity packet
CONS_0024:spark,CONS_0024,CONS,spark,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0024/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/spark/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/spark/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0036:mysql,CONS_0036,CONS,mysql,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0036/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/mysql/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/mysql/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0036:pg,CONS_0036,CONS,pg,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json,cases/CONS/CONS_0036/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/generated/CONS_0036/pg/calcite_hep_recovery_round3_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/CONS_0036/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/CONS_0036/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/CONS_0036/pg/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/recovery_command_matrix.csv,round-3 recovery exact row
CONS_0036:spark,CONS_0036,CONS,spark,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0036/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/spark/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/spark/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0037:mysql,CONS_0037,CONS,mysql,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json,cases/CONS/CONS_0037/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/mysql/calcite_hep_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/mysql/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/execution_command_matrix.csv,base non-PG exact row from retained execution expansion packet
CONS_0037:pg,CONS_0037,CONS,pg,common_core_v0_40_same_engine_120,calcite_hep_same_engine_rewrite,true,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json,cases/CONS/CONS_0037/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/generated/CONS_0037/pg/calcite_hep_recovery_round3_rewrite.sql,NA_not_found,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/CONS_0037/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/CONS_0037/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/workspaces/CONS_0037/pg/result_check.json,true,none,timing_ready,reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/run_results.json|reports/evaluation/common_core_v0/runs/calcite_hep_120_recovery_round3_canary_10_01/recovery_command_matrix.csv,round-3 recovery exact row
