row_id,method_id,route_id,case_id,pool,engine,denominator_id,timing_denominator_id,source_sql_artifact,candidate_sql_artifact,schema_artifact,result_check_artifact,source_runtime_ms,rewrite_runtime_ms,speedup_ratio,timing_success,timing_failure_category,timing_failure_detail,source_artifacts,notes
sqlglot_optimize_same_dialect__PERF_0007__mysql,sqlglot,sqlglot_optimize_same_dialect,PERF_0007,performance,mysql,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0007/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,0.3126421943306923,0.28536305762827396,1.0955944926058134,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0007/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/mysql/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/mysql/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0007__pg,sqlglot,sqlglot_optimize_same_dialect,PERF_0007,performance,pg,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,2.280660904943943,2.4405240546911955,0.9344963843155071,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0007__spark,sqlglot,sqlglot_optimize_same_dialect,PERF_0007,performance,spark,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/spark/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/spark/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/spark/sqlglot_optimize_same_dialect/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0007/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,35.979255801066756,30.37608414888382,1.1844599726785003,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0007/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/spark/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/spark/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0033__mysql,sqlglot,sqlglot_optimize_same_dialect,PERF_0033,performance,mysql,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0033/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,0.34897192381322384,0.37202611565589905,0.9380307164672308,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0033/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/mysql/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/mysql/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0033__pg,sqlglot,sqlglot_optimize_same_dialect,PERF_0033,performance,pg,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,6.186228943988681,6.593887927010655,0.9381762341831631,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0033__spark,sqlglot,sqlglot_optimize_same_dialect,PERF_0033,performance,spark,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/spark/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/spark/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/spark/sqlglot_optimize_same_dialect/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0033/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,61.062395805493,56.676752865314484,1.0773799259565993,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0033/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/spark/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/spark/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0034__mysql,sqlglot,sqlglot_optimize_same_dialect,PERF_0034,performance,mysql,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,0.9765841532498598,0.9941770695149899,0.9823040413980653,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/mysql/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/mysql/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0034__pg,sqlglot,sqlglot_optimize_same_dialect,PERF_0034,performance,pg,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,10.690080933272839,10.504733072593808,1.017644223741638,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0034__spark,sqlglot,sqlglot_optimize_same_dialect,PERF_0034,performance,spark,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/spark/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/spark/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/spark/sqlglot_optimize_same_dialect/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,128.40111600235105,128.57586913742125,0.9986408558912137,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/spark/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/spark/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0035__mysql,sqlglot,sqlglot_optimize_same_dialect,PERF_0035,performance,mysql,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,1.2150330003350973,1.1928391177207232,1.0186059312481153,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/mysql/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/mysql/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0035__pg,sqlglot,sqlglot_optimize_same_dialect,PERF_0035,performance,pg,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,8.178854128345847,8.476926945149899,0.9648371610687768,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0035__spark,sqlglot,sqlglot_optimize_same_dialect,PERF_0035,performance,spark,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/spark/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/spark/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/spark/sqlglot_optimize_same_dialect/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,172.40923386998475,168.5239220969379,1.0230549569740726,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/spark/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/spark/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0056__mysql,sqlglot,sqlglot_optimize_same_dialect,PERF_0056,performance,mysql,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0056/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,0.6637431215494871,0.7118820212781429,0.932377980775206,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0056/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/mysql/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/mysql/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0056__pg,sqlglot,sqlglot_optimize_same_dialect,PERF_0056,performance,pg,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,12.267273850739002,12.71098107099533,0.965092606323771,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0056__spark,sqlglot,sqlglot_optimize_same_dialect,PERF_0056,performance,spark,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/spark/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/spark/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/spark/sqlglot_optimize_same_dialect/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0056/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,115.10353186167777,98.63434312865138,1.1669721540249443,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0056/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/spark/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/spark/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0077__mysql,sqlglot,sqlglot_optimize_same_dialect,PERF_0077,performance,mysql,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0077/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,0.36276085302233696,0.3642591182142496,0.9958868148606471,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0077/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/mysql/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/mysql/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0077__pg,sqlglot,sqlglot_optimize_same_dialect,PERF_0077,performance,pg,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,10.39741700515151,10.646926937624812,0.9765650751681626,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
sqlglot_optimize_same_dialect__PERF_0082__mysql,sqlglot,sqlglot_optimize_same_dialect,PERF_0082,performance,mysql,common_core_v0_40_same_engine_120,sqlglot_optimize_same_dialect_exact63_timing,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0082/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,0.42792712338268757,0.40674302726984024,1.052082260032926,true,,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0082/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/mysql/sqlglot_optimize_same_dialect/source.sql | reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/mysql/sqlglot_optimize_same_dialect/generated.sql,route-separated SQLGlot timing after checker backfill
