run_id,event_id,method_id,method_version,case_id,pool,source_family,task_track,route_id,engine,engine_source,engine_target,git_commit,denominator_id,rewrite_id,rewrite_role,attempt_index,execution_phase,status,failure_bucket,is_denominator_case,is_valid_result,is_speedup_eligible,speedup_exclusion_reason,result_match_status,normalization_policy,baseline_runtime_ms,rewrite_runtime_ms,speedup_ratio,plan_artifact_status,verifier_mode,artifact_path,artifact_reuse_mode,negative_available,negative_rejected,notes
controls_v0_manual_canary_04cases_pg_mysql_01,CONS_0007__human_positive__mysql,controls,manual_canary_04cases_pg_mysql_01_materialized,CONS_0007,consistency,Calcite,control,human_positive,mysql,,mysql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_pos_01,positive,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/CONS/CONS_0007/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/cons_0007_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/cons_0007_mysql_validation.stderr.log|cases/CONS/CONS_0007/runs/mysql/rewrite_pos_01.tsv,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=cons_0007_mysql_validation; common_core_v0 consistency candidate; human review required before freeze; MySQL-only witness validation for CONS_0007.; No PostgreSQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
controls_v0_manual_canary_04cases_pg_mysql_01,CONS_0007__hard_negative__mysql,controls,manual_canary_04cases_pg_mysql_01_materialized,CONS_0007,consistency,Calcite,control,hard_negative,mysql,,mysql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_neg_01,negative,1,aggregate,success,,true,true,false,controls_not_speedup_metric,mismatch,none,,,,not_applicable,engine_local_witness,cases/CONS/CONS_0007/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/cons_0007_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/cons_0007_mysql_validation.stderr.log|cases/CONS/CONS_0007/runs/mysql/rewrite_neg_01.tsv,manual_case_validation_materialized,yes,yes,"manual_canary_materialization; validation_command=cons_0007_mysql_validation; common_core_v0 consistency candidate; human review required before freeze; MySQL-only witness validation for CONS_0007.; No PostgreSQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
controls_v0_manual_canary_04cases_pg_mysql_01,LONGTAIL_0011__native_source__pg,controls,manual_canary_04cases_pg_mysql_01_materialized,LONGTAIL_0011,longtail,SQLStorm,control,native_source,pg,,postgresql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,source,source,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/LONGTAIL/LONGTAIL_0011/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_pg_validation.stderr.log|cases/LONGTAIL/LONGTAIL_0011/runs/pg/source.tsv,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=longtail_0011_pg_validation; SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; PostgreSQL-only witness validation for LONGTAIL_0011.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
controls_v0_manual_canary_04cases_pg_mysql_01,LONGTAIL_0011__human_positive__pg,controls,manual_canary_04cases_pg_mysql_01_materialized,LONGTAIL_0011,longtail,SQLStorm,control,human_positive,pg,,postgresql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_pos_01,positive,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/LONGTAIL/LONGTAIL_0011/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_pg_validation.stderr.log|cases/LONGTAIL/LONGTAIL_0011/runs/pg/rewrite_pos_01.tsv,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=longtail_0011_pg_validation; SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; PostgreSQL-only witness validation for LONGTAIL_0011.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
controls_v0_manual_canary_04cases_pg_mysql_01,LONGTAIL_0011__hard_negative__pg,controls,manual_canary_04cases_pg_mysql_01_materialized,LONGTAIL_0011,longtail,SQLStorm,control,hard_negative,pg,,postgresql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_neg_01,negative,1,aggregate,success,,true,true,false,controls_not_speedup_metric,mismatch,none,,,,not_applicable,engine_local_witness,cases/LONGTAIL/LONGTAIL_0011/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_pg_validation.stderr.log|cases/LONGTAIL/LONGTAIL_0011/runs/pg/rewrite_neg_01.tsv,manual_case_validation_materialized,yes,yes,"manual_canary_materialization; validation_command=longtail_0011_pg_validation; SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; PostgreSQL-only witness validation for LONGTAIL_0011.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
controls_v0_manual_canary_04cases_pg_mysql_01,LONGTAIL_0011__native_source__mysql,controls,manual_canary_04cases_pg_mysql_01_materialized,LONGTAIL_0011,longtail,SQLStorm,control,native_source,mysql,,mysql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,source,source,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/LONGTAIL/LONGTAIL_0011/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_mysql_validation.stderr.log|cases/LONGTAIL/LONGTAIL_0011/runs/mysql/source.tsv,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=longtail_0011_mysql_validation; SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; MySQL-only witness validation for LONGTAIL_0011.; No PostgreSQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
controls_v0_manual_canary_04cases_pg_mysql_01,LONGTAIL_0011__human_positive__mysql,controls,manual_canary_04cases_pg_mysql_01_materialized,LONGTAIL_0011,longtail,SQLStorm,control,human_positive,mysql,,mysql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_pos_01,positive,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/LONGTAIL/LONGTAIL_0011/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_mysql_validation.stderr.log|cases/LONGTAIL/LONGTAIL_0011/runs/mysql/rewrite_pos_01.tsv,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=longtail_0011_mysql_validation; SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; MySQL-only witness validation for LONGTAIL_0011.; No PostgreSQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
controls_v0_manual_canary_04cases_pg_mysql_01,LONGTAIL_0011__hard_negative__mysql,controls,manual_canary_04cases_pg_mysql_01_materialized,LONGTAIL_0011,longtail,SQLStorm,control,hard_negative,mysql,,mysql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_neg_01,negative,1,aggregate,success,,true,true,false,controls_not_speedup_metric,mismatch,none,,,,not_applicable,engine_local_witness,cases/LONGTAIL/LONGTAIL_0011/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/longtail_0011_mysql_validation.stderr.log|cases/LONGTAIL/LONGTAIL_0011/runs/mysql/rewrite_neg_01.tsv,manual_case_validation_materialized,yes,yes,"manual_canary_materialization; validation_command=longtail_0011_mysql_validation; SQLStorm review-ready candidate; registry not_assessed; registry alignment required before final freeze; MySQL-only witness validation for LONGTAIL_0011.; No PostgreSQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
controls_v0_manual_canary_04cases_pg_mysql_01,PORT_0012__native_source__pg,controls,manual_canary_04cases_pg_mysql_01_materialized,PORT_0012,portability,PARROT,control,native_source,pg,postgresql,postgresql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,source,source,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,portability_stress,,,,not_applicable,external,cases/PORT/PORT_0012/runs/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_pg_validation.stderr.log|cases/PORT/PORT_0012/runs/pg/source.tsv,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=port_0012_pg_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT_0012 uses cross_dialect_reference checker; route evidence is partial by engine"
controls_v0_manual_canary_04cases_pg_mysql_01,PORT_0012__human_positive__pg,controls,manual_canary_04cases_pg_mysql_01_materialized,PORT_0012,portability,PARROT,control,human_positive,pg,,postgresql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_pos_01,positive,1,aggregate,skipped,unsupported,true,false,false,control_evidence_unavailable,not_checked,portability_stress,,,,not_applicable,external,cases/PORT/PORT_0012/runs/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_pg_validation.stderr.log,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=port_0012_pg_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT_0012 uses cross_dialect_reference checker; route evidence is partial by engine; No pg positive/negative route evidence in PORT_0012 cross-dialect checker outputs"
controls_v0_manual_canary_04cases_pg_mysql_01,PORT_0012__hard_negative__pg,controls,manual_canary_04cases_pg_mysql_01_materialized,PORT_0012,portability,PARROT,control,hard_negative,pg,,postgresql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_neg_01,negative,1,aggregate,skipped,unsupported,true,false,false,control_evidence_unavailable,not_checked,portability_stress,,,,not_applicable,external,cases/PORT/PORT_0012/runs/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_pg_validation.stderr.log,manual_case_validation_materialized,yes,no,"manual_canary_materialization; validation_command=port_0012_pg_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT_0012 uses cross_dialect_reference checker; route evidence is partial by engine; No pg positive/negative route evidence in PORT_0012 cross-dialect checker outputs"
controls_v0_manual_canary_04cases_pg_mysql_01,PORT_0012__native_source__mysql,controls,manual_canary_04cases_pg_mysql_01_materialized,PORT_0012,portability,PARROT,control,native_source,mysql,,mysql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,source,source,1,aggregate,skipped,unsupported,true,false,false,control_evidence_unavailable,not_checked,portability_stress,,,,not_applicable,external,cases/PORT/PORT_0012/runs/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_mysql_validation.stderr.log,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=port_0012_mysql_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT_0012 uses cross_dialect_reference checker; route evidence is partial by engine; No mysql source result evidence in PORT_0012 cross-dialect checker outputs"
controls_v0_manual_canary_04cases_pg_mysql_01,PORT_0012__human_positive__mysql,controls,manual_canary_04cases_pg_mysql_01_materialized,PORT_0012,portability,PARROT,control,human_positive,mysql,postgresql,mysql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_pos_01,positive,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,portability_stress,,,,not_applicable,external,cases/PORT/PORT_0012/runs/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_mysql_validation.stderr.log|cases/PORT/PORT_0012/runs/mysql/rewrite_pos_01.tsv,manual_case_validation_materialized,yes,,"manual_canary_materialization; validation_command=port_0012_mysql_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT_0012 uses cross_dialect_reference checker; route evidence is partial by engine"
controls_v0_manual_canary_04cases_pg_mysql_01,PORT_0012__hard_negative__mysql,controls,manual_canary_04cases_pg_mysql_01_materialized,PORT_0012,portability,PARROT,control,hard_negative,mysql,postgresql,mysql,4184768cb3589203e0b1436e0ce5d23c4b7300aa,common_core_v0_40,rewrite_neg_01,negative,1,aggregate,success,,true,true,false,controls_not_speedup_metric,mismatch,portability_stress,,,,not_applicable,external,cases/PORT/PORT_0012/runs/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_canary_04cases_pg_mysql_01/logs/port_0012_mysql_validation.stderr.log|cases/PORT/PORT_0012/runs/mysql/rewrite_neg_01.tsv,manual_case_validation_materialized,yes,yes,"manual_canary_materialization; validation_command=port_0012_mysql_validation; portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; Draft cross-dialect checker logic only.; PostgreSQL source output is treated as the semantic reference.; Scalar results are normalized numerically before comparison.; The checker will fail if any required TSV file is missing.; This checker compares existing PostgreSQL, MySQL, and Spark TSV outputs only.; No registry validation or admission claim is implied.; PORT_0012 uses cross_dialect_reference checker; route evidence is partial by engine"
