case_id,pool,engine,route_id,execution_status,generation_status,noop_status,unsupported_status,source_baseline_available,generated_sql_available,speedup_eligible,timing_eligible,exclusion_reason,source_sql_path,generated_sql_path,control_source_artifact,expected_timing_output_path,preflight_status,caveat
CONS_0007,consistency,spark,sqlglot_optimize_same_dialect,failure,success,not_noop,supported_or_attempted,yes,yes,no,no,executed_failed,cases/CONS/CONS_0007/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0007/spark/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0007/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0007_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0007_spark_validation.stderr.log|cases/CONS/CONS_0007/runs/spark/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0007/spark/sqlglot_optimize_same_dialect.json,not_timing_eligible_executed_failed,prior_execution_failure_must_remain_explicit
CONS_0007,consistency,spark,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0007/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0007/spark/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0007/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0007_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0007_spark_validation.stderr.log|cases/CONS/CONS_0007/runs/spark/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0007/spark/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0009,consistency,mysql,sqlglot_optimize_same_dialect,failure,success,not_noop,supported_or_attempted,yes,yes,no,no,executed_failed,cases/CONS/CONS_0009/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0009/mysql/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0009/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_mysql_validation.stderr.log|cases/CONS/CONS_0009/runs/mysql/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0009/mysql/sqlglot_optimize_same_dialect.json,not_timing_eligible_executed_failed,prior_execution_failure_must_remain_explicit
CONS_0009,consistency,mysql,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0009/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0009/mysql/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0009/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_mysql_validation.stderr.log|cases/CONS/CONS_0009/runs/mysql/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0009/mysql/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0009,consistency,pg,sqlglot_optimize_same_dialect,failure,success,not_noop,supported_or_attempted,yes,yes,no,no,executed_failed,cases/CONS/CONS_0009/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0009/pg/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0009/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_pg_validation.stderr.log|cases/CONS/CONS_0009/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0009/pg/sqlglot_optimize_same_dialect.json,not_timing_eligible_executed_failed,prior_execution_failure_must_remain_explicit
CONS_0009,consistency,pg,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0009/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0009/pg/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0009/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_pg_validation.stderr.log|cases/CONS/CONS_0009/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0009/pg/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0009,consistency,spark,sqlglot_optimize_same_dialect,failure,success,not_noop,supported_or_attempted,yes,yes,no,no,executed_failed,cases/CONS/CONS_0009/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0009/spark/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0009/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0009_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0009_spark_validation.stderr.log|cases/CONS/CONS_0009/runs/spark/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0009/spark/sqlglot_optimize_same_dialect.json,not_timing_eligible_executed_failed,prior_execution_failure_must_remain_explicit
CONS_0009,consistency,spark,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0009/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0009/spark/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0009/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0009_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0009_spark_validation.stderr.log|cases/CONS/CONS_0009/runs/spark/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0009/spark/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0010,consistency,mysql,sqlglot_optimize_same_dialect,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0010/mysql/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0010/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_mysql_validation.stderr.log|cases/CONS/CONS_0010/runs/mysql/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0010/mysql/sqlglot_optimize_same_dialect.json,timing_and_speedup_candidate,none
CONS_0010,consistency,mysql,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0010/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_mysql_validation.stderr.log|cases/CONS/CONS_0010/runs/mysql/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0010,consistency,pg,sqlglot_optimize_same_dialect,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0010/pg/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0010/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_pg_validation.stderr.log|cases/CONS/CONS_0010/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0010/pg/sqlglot_optimize_same_dialect.json,timing_and_speedup_candidate,none
CONS_0010,consistency,pg,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0010/pg/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0010/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_pg_validation.stderr.log|cases/CONS/CONS_0010/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0010/pg/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0010,consistency,spark,sqlglot_optimize_same_dialect,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0010/spark/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0010/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0010_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0010_spark_validation.stderr.log|cases/CONS/CONS_0010/runs/spark/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0010/spark/sqlglot_optimize_same_dialect.json,timing_and_speedup_candidate,none
CONS_0010,consistency,spark,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0010/spark/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0010/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0010_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0010_spark_validation.stderr.log|cases/CONS/CONS_0010/runs/spark/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0010/spark/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0011,consistency,mysql,sqlglot_optimize_same_dialect,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0011/mysql/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0011/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_mysql_validation.stderr.log|cases/CONS/CONS_0011/runs/mysql/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0011/mysql/sqlglot_optimize_same_dialect.json,timing_and_speedup_candidate,none
CONS_0011,consistency,mysql,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0011/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_mysql_validation.stderr.log|cases/CONS/CONS_0011/runs/mysql/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0011,consistency,pg,sqlglot_optimize_same_dialect,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0011/pg/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0011/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_pg_validation.stderr.log|cases/CONS/CONS_0011/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0011/pg/sqlglot_optimize_same_dialect.json,timing_and_speedup_candidate,none
CONS_0011,consistency,pg,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0011/pg/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0011/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_pg_validation.stderr.log|cases/CONS/CONS_0011/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0011/pg/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0011,consistency,spark,sqlglot_optimize_same_dialect,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0011/spark/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0011/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0011_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0011_spark_validation.stderr.log|cases/CONS/CONS_0011/runs/spark/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0011/spark/sqlglot_optimize_same_dialect.json,timing_and_speedup_candidate,none
CONS_0011,consistency,spark,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0011/spark/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0011/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0011_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/cons_0011_spark_validation.stderr.log|cases/CONS/CONS_0011/runs/spark/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0011/spark/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0012,consistency,mysql,sqlglot_optimize_same_dialect,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0012/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0012/mysql/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0012/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0012_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0012_mysql_validation.stderr.log|cases/CONS/CONS_0012/runs/mysql/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0012/mysql/sqlglot_optimize_same_dialect.json,timing_and_speedup_candidate,none
CONS_0012,consistency,mysql,sqlglot_transpile_same_dialect_noop,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0012/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop.sql,cases/CONS/CONS_0012/runs/mysql/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0012_mysql_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0012_mysql_validation.stderr.log|cases/CONS/CONS_0012/runs/mysql/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop.json,timing_and_speedup_candidate,none
CONS_0012,consistency,pg,sqlglot_optimize_same_dialect,success,success,not_noop,supported_or_attempted,yes,yes,yes,yes,,cases/CONS/CONS_0012/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/CONS_0012/pg/sqlglot_optimize_same_dialect.sql,cases/CONS/CONS_0012/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0012_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0012_pg_validation.stderr.log|cases/CONS/CONS_0012/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_timing_01/timings/CONS_0012/pg/sqlglot_optimize_same_dialect.json,timing_and_speedup_candidate,none
