run_id,row_key,case_id,pool,engine,method_id,route_id,source_rewrite_run_id,execution_denominator_id,source_sql_path,schema_path,witness_data_path,generated_sql_path,execution_status,consistency_status,row_metadata_path,claim_boundary
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0033:mysql,PERF_0033,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_mysql.sql,cases/PERF/PERF_0033/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0033/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0033/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0033:spark,PERF_0033,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0033/source.sql,cases/PERF/PERF_0033/schema/ddl_spark.sql,cases/PERF/PERF_0033/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0033/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0033/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0034:mysql,PERF_0034,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_mysql.sql,cases/PERF/PERF_0034/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0034/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0034/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0034:spark,PERF_0034,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0034/source.sql,cases/PERF/PERF_0034/schema/ddl_spark.sql,cases/PERF/PERF_0034/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0034/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0034/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0035:mysql,PERF_0035,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_mysql.sql,cases/PERF/PERF_0035/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0035/mysql/calcite_hep_rewrite.sql,executed,mismatch,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0035/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0035:spark,PERF_0035,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0035/source.sql,cases/PERF/PERF_0035/schema/ddl_spark.sql,cases/PERF/PERF_0035/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0035/spark/calcite_hep_rewrite.sql,executed,mismatch,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0035/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0052:mysql,PERF_0052,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_mysql.sql,cases/PERF/PERF_0052/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0052/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0052/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0052:spark,PERF_0052,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_spark.sql,cases/PERF/PERF_0052/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0052/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0052/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0054:mysql,PERF_0054,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_mysql.sql,cases/PERF/PERF_0054/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0054/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0054/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0054:spark,PERF_0054,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_spark.sql,cases/PERF/PERF_0054/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0054/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0054/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0056:mysql,PERF_0056,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_mysql.sql,cases/PERF/PERF_0056/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0056/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0056/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0056:spark,PERF_0056,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_spark.sql,cases/PERF/PERF_0056/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0056/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0056/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0062:mysql,PERF_0062,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_mysql.sql,cases/PERF/PERF_0062/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0062/mysql/calcite_hep_rewrite.sql,executed,mismatch,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0062/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0062:spark,PERF_0062,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_spark.sql,cases/PERF/PERF_0062/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0062/spark/calcite_hep_rewrite.sql,executed,mismatch,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0062/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0077:mysql,PERF_0077,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_mysql.sql,cases/PERF/PERF_0077/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0077/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0077/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0077:spark,PERF_0077,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_spark.sql,cases/PERF/PERF_0077/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0077/spark/calcite_hep_rewrite.sql,setup_failed,not_applicable,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0077/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0082:mysql,PERF_0082,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_mysql.sql,cases/PERF/PERF_0082/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0082/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0082/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,PERF_0082:spark,PERF_0082,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_spark.sql,cases/PERF/PERF_0082/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0082/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PERF_0082/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0005:mysql,CONS_0005,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0005/source.sql,cases/CONS/CONS_0005/schema/ddl_mysql.sql,cases/CONS/CONS_0005/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0005/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0005/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0005:spark,CONS_0005,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0005/source.sql,cases/CONS/CONS_0005/schema/ddl_spark.sql,cases/CONS/CONS_0005/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0005/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0005/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0007:mysql,CONS_0007,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0007/source.sql,cases/CONS/CONS_0007/schema/ddl_mysql.sql,cases/CONS/CONS_0007/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0007/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0007/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0007:spark,CONS_0007,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0007/source.sql,cases/CONS/CONS_0007/schema/ddl_spark.sql,cases/CONS/CONS_0007/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0007/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0007/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0009:mysql,CONS_0009,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0009/source.sql,cases/CONS/CONS_0009/schema/ddl_mysql.sql,cases/CONS/CONS_0009/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0009/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0009/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0009:spark,CONS_0009,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0009/source.sql,cases/CONS/CONS_0009/schema/ddl_spark.sql,cases/CONS/CONS_0009/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0009/spark/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0009/spark/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
calcite_hep_mysql_spark_execution_expansion_60_01,CONS_0010:mysql,CONS_0010,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0010/source.sql,cases/CONS/CONS_0010/schema/ddl_mysql.sql,cases/CONS/CONS_0010/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0010/mysql/calcite_hep_rewrite.sql,executed,match_exact,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0010/mysql/row_metadata.json,mysql_spark_execution_validity_expansion_60_only_not_timing_speedup_or_leaderboard_evidence
