case_id,pool,engine,route_id,generation_status,source_sql_path,generated_sql_path,schema_path,witness_data_path,control_source_artifact,expected_source_output_path,expected_generated_output_path,expected_result_check_path,execution_status,consistency_check_status,exclusion_reason,caveat
PERF_0052,performance,pg,calcite_hep_pg_rewrite,generation_success,cases/PERF/PERF_0052/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PERF_0052/pg/calcite_hep_pg_rewrite.sql,cases/PERF/PERF_0052/schema/ddl_pg.sql,cases/PERF/PERF_0052/validation/pg_witness_data.sql,cases/PERF/PERF_0052/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0052_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0052_pg_validation.stderr.log|cases/PERF/PERF_0052/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0052/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0052/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0052/pg/result_check.json,ready_to_execute,pending_result_comparison,,manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0052_pg_validation; PostgreSQL-only witness validation.; No MySQL or Spark validation is implied.; No plans were collected.
PERF_0054,performance,pg,calcite_hep_pg_rewrite,generation_success,cases/PERF/PERF_0054/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PERF_0054/pg/calcite_hep_pg_rewrite.sql,cases/PERF/PERF_0054/schema/ddl_pg.sql,cases/PERF/PERF_0054/validation/pg_witness_data.sql,cases/PERF/PERF_0054/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0054_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0054_pg_validation.stderr.log|cases/PERF/PERF_0054/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0054/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0054/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0054/pg/result_check.json,ready_to_execute,pending_result_comparison,,manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0054_pg_validation; PostgreSQL-only witness validation.; No MySQL or Spark validation is implied.; No plans were collected.
PERF_0056,performance,pg,calcite_hep_pg_rewrite,generation_success,cases/PERF/PERF_0056/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PERF_0056/pg/calcite_hep_pg_rewrite.sql,cases/PERF/PERF_0056/schema/ddl_pg.sql,cases/PERF/PERF_0056/validation/pg_witness_data.sql,cases/PERF/PERF_0056/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0056_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0056_pg_validation.stderr.log|cases/PERF/PERF_0056/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0056/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0056/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0056/pg/result_check.json,ready_to_execute,pending_result_comparison,,manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0056_pg_validation; PostgreSQL-only witness validation.; No MySQL or Spark validation is implied.; No plans were collected.
PERF_0062,performance,pg,calcite_hep_pg_rewrite,generation_success,cases/PERF/PERF_0062/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PERF_0062/pg/calcite_hep_pg_rewrite.sql,cases/PERF/PERF_0062/schema/ddl_pg.sql,cases/PERF/PERF_0062/validation/pg_witness_data.sql,cases/PERF/PERF_0062/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0062_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0062_pg_validation.stderr.log|cases/PERF/PERF_0062/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0062/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0062/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0062/pg/result_check.json,ready_to_execute,pending_result_comparison,,manual_case_validation_materialized; replacement for PERF_0002 in common_core_v0 slate; keep not yet admitted pending final freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0062_pg_validation; PostgreSQL-only witness validation.; No MySQL or Spark validation is implied.; No plans were collected.
PERF_0077,performance,pg,calcite_hep_pg_rewrite,generation_success,cases/PERF/PERF_0077/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PERF_0077/pg/calcite_hep_pg_rewrite.sql,cases/PERF/PERF_0077/schema/ddl_pg.sql,cases/PERF/PERF_0077/validation/pg_witness_data.sql,cases/PERF/PERF_0077/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0077_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0077_pg_validation.stderr.log|cases/PERF/PERF_0077/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0077/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0077/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0077/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0077_pg_validation; PostgreSQL-only witness validation for PERF_0077.; This script is provided for future use and was not executed in the construction task.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
PERF_0082,performance,pg,calcite_hep_pg_rewrite,generation_success,cases/PERF/PERF_0082/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PERF_0082/pg/calcite_hep_pg_rewrite.sql,cases/PERF/PERF_0082/schema/ddl_pg.sql,cases/PERF/PERF_0082/validation/pg_witness_data.sql,cases/PERF/PERF_0082/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0082_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/perf_0082_pg_validation.stderr.log|cases/PERF/PERF_0082/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0082/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0082/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PERF_0082/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0082_pg_validation; PostgreSQL-only witness validation for PERF_0082.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0005,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0005/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0005/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0005/schema/ddl_pg.sql,cases/CONS/CONS_0005/validation/pg_witness_data.sql,cases/CONS/CONS_0005/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0005_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0005_pg_validation.stderr.log|cases/CONS/CONS_0005/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0005/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0005/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0005/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; common_core_v0 consistency candidate; human review required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0005_pg_validation; PostgreSQL-only witness validation for CONS_0005.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0007,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0007/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0007/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0007/schema/ddl_pg.sql,cases/CONS/CONS_0007/validation/pg_witness_data.sql,cases/CONS/CONS_0007/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0007_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0007_pg_validation.stderr.log|cases/CONS/CONS_0007/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0007/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0007/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0007/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; common_core_v0 consistency candidate; human review required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0007_pg_validation; PostgreSQL-only witness validation for CONS_0007.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0009,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0009/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0009/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0009/schema/ddl_pg.sql,cases/CONS/CONS_0009/validation/pg_witness_data.sql,cases/CONS/CONS_0009/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0009_pg_validation.stderr.log|cases/CONS/CONS_0009/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0009/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0009/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0009/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; common_core_v0 consistency candidate; human review required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0009_pg_validation; PostgreSQL-only witness validation for CONS_0009.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0010,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0010/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0010/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0010/schema/ddl_pg.sql,cases/CONS/CONS_0010/validation/pg_witness_data.sql,cases/CONS/CONS_0010/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0010_pg_validation.stderr.log|cases/CONS/CONS_0010/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0010/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0010/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0010/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; common_core_v0 consistency candidate; human review required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0010_pg_validation; PostgreSQL-only witness validation for CONS_0010.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0011,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0011/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0011/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0011/schema/ddl_pg.sql,cases/CONS/CONS_0011/validation/pg_witness_data.sql,cases/CONS/CONS_0011/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0011_pg_validation.stderr.log|cases/CONS/CONS_0011/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0011/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0011/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0011/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; common_core_v0 consistency candidate; human review required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0011_pg_validation; PostgreSQL-only witness validation for CONS_0011.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0012,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0012/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0012/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0012/schema/ddl_pg.sql,cases/CONS/CONS_0012/validation/pg_witness_data.sql,cases/CONS/CONS_0012/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0012_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0012_pg_validation.stderr.log|cases/CONS/CONS_0012/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0012/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0012/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0012/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; common_core_v0 consistency candidate; human review required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0012_pg_validation; PostgreSQL-only witness validation for CONS_0012.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0024,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0024/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0024/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0024/schema/ddl_pg.sql,cases/CONS/CONS_0024/validation/pg_witness_data.sql,cases/CONS/CONS_0024/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0024_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0024_pg_validation.stderr.log|cases/CONS/CONS_0024/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0024/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0024/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0024/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0024_pg_validation; PostgreSQL-only witness validation for CONS_0024.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0036,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0036/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0036/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0036/schema/ddl_pg.sql,cases/CONS/CONS_0036/validation/pg_witness_data.sql,cases/CONS/CONS_0036/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0036_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0036_pg_validation.stderr.log|cases/CONS/CONS_0036/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0036/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0036/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0036/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; common_core_v0 consistency candidate; human review required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0036_pg_validation; PostgreSQL-only witness validation for CONS_0036.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
CONS_0037,consistency,pg,calcite_hep_pg_rewrite,generation_success,cases/CONS/CONS_0037/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/CONS_0037/pg/calcite_hep_pg_rewrite.sql,cases/CONS/CONS_0037/schema/ddl_pg.sql,cases/CONS/CONS_0037/validation/pg_witness_data.sql,cases/CONS/CONS_0037/runs/pg/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0037_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/cons_0037_pg_validation.stderr.log|cases/CONS/CONS_0037/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0037/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0037/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/CONS_0037/pg/result_check.json,ready_to_execute,pending_result_comparison,,"manual_case_validation_materialized; common_core_v0 consistency candidate; human review required before freeze; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=cons_0037_pg_validation; PostgreSQL-only witness validation for CONS_0037.; No MySQL or Spark validation is implied.; No admission, promotion, common-core, extended, or tri-engine-closure claim is made."
PORT_0003,portability,pg,calcite_hep_pg_rewrite,generation_failed_parse,cases/PORT/PORT_0003/source.sql,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_generation_01/generated/PORT_0003/pg/calcite_hep_pg_rewrite.sql,cases/PORT/PORT_0003/schema/ddl_pg.sql,cases/PORT/PORT_0003/validation/pg_witness_data.sql,cases/PORT/PORT_0003/runs/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/port_0003_pg_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_pg_mysql_40_01/logs/port_0003_pg_validation.stderr.log|cases/PORT/PORT_0003/runs/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PORT_0003/pg/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PORT_0003/pg/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_pg40_execution_01/workspaces/PORT_0003/pg/result_check.json,not_executed_generation_failed,not_checked_generation_failed,generation_failed_parse,"SqlParseException: Encountered ""\"""" at line 5, column 8. Was expecting one of:     ""ALL"" ...     ""DISTINCT"" ...     ""STREAM"" ...     ""*"" ...     ""/*+"" ...     ""+"" ...     ""-"" ...     ""NOT"" ...     ""EXISTS"" ...     ""UNIQUE"" ...     ""INTERVAL"" ...     <UNSIGNED_INTEGER_LITERAL> ...     <DECIMAL_NUMERIC_LITERAL> ...     ""DECIMAL"" ...     <APPROX_NUMERIC_LITERAL> ...     <BINARY_STRING_LITERAL> ...     <PREFIXED_STRING_LITERAL> ...     <QUOTED_STRING> ...     <UNICODE_STRING_LITERAL> ...     <C_STYLE_ESCAPED_STRING_LITERAL> ...     <BIG_QUERY_DOUBLE_QUOTED_STRING> ...     <BIG_QUERY_QUOTED_STRING> ...     ""TRUE"" ...     ""FALSE"" ...     ""UNKNOWN"" ...     ""NULL"" ...     <LBRACE_D> ...     <LBRACE_T> ...     <LBRACE_TS> ...     ""DATE"" ...     ""DATETIME"" ...     ""TIME"" ...     ""UUID"" ...     ""TIMESTAMP"" ...     ""?"" ...     ""CAST"" ...     ""SAFE_CAST"" ...     ""TRY_CAST"" ...     ""EXTRACT"" ...     ""POSITION"" ...     ""CONVERT"" ...     ""TRANSLATE"" ...     ""OVERLAY"" ...     ""FLOOR"" ...     ""CEIL"" ...     ""CEILING"" ...     ""SUBSTRING"" ...     ""TRIM"" ...     ""CLASSIFIER"" ...     ""MATCH_NUMBER"" ...     ""RUNNING"" ...     ""PREV"" ...     ""NEXT"" ...     ""JSON_EXISTS"" ...     ""JSON_VALUE"" ...     ""JSON_QUERY"" ...     ""JSON_OBJECT"" ...     ""JSON_OBJECTAGG"" ...     ""JSON_ARRAY"" ...     ""JSON_ARRAYAGG"" ...     <LBRACE_FN> ...     ""MULTISET"" ...     ""ARRAY"" ...     ""PERIOD"" ...     ""PERCENTILE_CONT"" ...     ""PERCENTILE_DISC"" ...     ""SPECIFIC"" ...     <IDENTIFIER> ...     <HYPHENATED_IDENTIFIER> ...     <QUOTED_IDENTIFIER> ...     <BACK_QUOTED_IDENTIFIER> ...     <BIG_QUERY_BACK_QUOTED_IDENTIFIER> ...     <BRACKET_QUOTED_IDENTIFIER> ...     <UNICODE_QUOTED_IDENTIFIER> ...     ""ABS"" ...     ""AVG"" ...     ""CARDINALITY"" ...     ""CHAR"" ...     ""CHAR_LENGTH"" ...     ""CHARACTER_LENGTH"" ...     ""COALESCE"" ...     ""COLLECT"" ...     ""COVAR_POP"" ...     ""COVAR_SAMP"" ...     ""CUME_DIST"" ...     ""COUNT"" ...     ""CURRENT_DATE"" ...     ""CURRENT_TIME"" ...     ""CURRENT_TIMESTAMP"" ...     ""DENSE_RANK"" ...     ""ELEMENT"" ...     ""EVERY"" ...     ""EXP"" ...     ""FIRST_VALUE"" ...     ""FUSION"" ...     ""INTERSECTION"" ...     ""GROUPING"" ...     ""HOUR"" ...     ""LAG"" ...     ""LEAD"" ...     ""LEFT"" ...     ""LAST_VALUE"" ...     ""LN"" ...     ""LOCALTIME"" ...     ""LOCALTIMESTAMP"" ...     ""LOWER"" ...     ""MAX"" ...     ""MIN"" ...     ""MINUTE"" ...     ""MOD"" ...     ""MONTH"" ...     ""NTH_VALUE"" ...     ""NTILE"" ...     ""NULLIF"" ...     ""OCTET_LENGTH"" ...     ""PERCENT_RANK"" ...     ""POWER"" ...     ""RANK"" ...     ""REGR_COUNT"" ...     ""REGR_SXX"" ...     ""REGR_SYY"" ...     ""RIGHT"" ...     ""ROW_NUMBER"" ...     ""SECOND"" ...     ""SOME"" ...     ""SQRT"" ...     ""STDDEV_POP"" ...     ""STDDEV_SAMP"" ...     ""SUM"" ...     ""UPPER"" ...     ""TRUNCATE"" ...     ""USER"" ...     ""VAR_POP"" ...     ""VAR_SAMP"" ...     ""YEAR"" ...     ""CURRENT_CATALOG"" ...     ""CURRENT_DEFAULT_TRANSFORM_GROUP"" ...     ""CURRENT_PATH"" ...     ""CURRENT_ROLE"" ...     ""CURRENT_SCHEMA"" ...     ""CURRENT_USER"" ...     ""SESSION_USER"" ...     ""SYSTEM_USER"" ...     ""NEW"" ...     ""CASE"" ...     ""CURRENT"" ...     ""CURSOR"" ...     ""ROW"" ...     ""("" ..."
