row_key,case_id,pool,engine,method_id,route_id,expansion_denominator_id,source_sql_path,schema_path,witness_data_path,expected_generated_sql_path,expected_log_stdout_path,expected_log_stderr_path,expected_row_metadata_path,rewrite_status_planned,caveat
PERF_0052:mysql,PERF_0052,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_mysql.sql,cases/PERF/PERF_0052/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0052/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0052/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0052/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0052/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0052:spark,PERF_0052,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0052/source.sql,cases/PERF/PERF_0052/schema/ddl_spark.sql,cases/PERF/PERF_0052/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0052/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0052/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0052/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0052/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0054:mysql,PERF_0054,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_mysql.sql,cases/PERF/PERF_0054/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0054/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0054/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0054/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0054/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0054:spark,PERF_0054,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0054/source.sql,cases/PERF/PERF_0054/schema/ddl_spark.sql,cases/PERF/PERF_0054/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0054/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0054/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0054/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0054/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0056:mysql,PERF_0056,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_mysql.sql,cases/PERF/PERF_0056/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0056/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0056/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0056/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0056/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0056:spark,PERF_0056,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0056/source.sql,cases/PERF/PERF_0056/schema/ddl_spark.sql,cases/PERF/PERF_0056/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0056/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0056/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0056/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0056/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0062:mysql,PERF_0062,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_mysql.sql,cases/PERF/PERF_0062/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0062/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0062/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0062/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0062/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0062:spark,PERF_0062,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0062/source.sql,cases/PERF/PERF_0062/schema/ddl_spark.sql,cases/PERF/PERF_0062/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0062/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0062/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0062/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0062/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0077:mysql,PERF_0077,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_mysql.sql,cases/PERF/PERF_0077/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0077/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0077/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0077/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0077/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0077:spark,PERF_0077,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0077/source.sql,cases/PERF/PERF_0077/schema/ddl_spark.sql,cases/PERF/PERF_0077/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0077/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0077/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0077/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0077/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0082:mysql,PERF_0082,performance,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_mysql.sql,cases/PERF/PERF_0082/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0082/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0082/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0082/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0082/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
PERF_0082:spark,PERF_0082,performance,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/PERF/PERF_0082/source.sql,cases/PERF/PERF_0082/schema/ddl_spark.sql,cases/PERF/PERF_0082/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PERF_0082/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0082/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/PERF_0082/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/PERF_0082/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0005:mysql,CONS_0005,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0005/source.sql,cases/CONS/CONS_0005/schema/ddl_mysql.sql,cases/CONS/CONS_0005/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0005/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0005/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0005/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0005/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0005:spark,CONS_0005,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0005/source.sql,cases/CONS/CONS_0005/schema/ddl_spark.sql,cases/CONS/CONS_0005/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0005/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0005/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0005/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0005/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0007:mysql,CONS_0007,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0007/source.sql,cases/CONS/CONS_0007/schema/ddl_mysql.sql,cases/CONS/CONS_0007/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0007/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0007/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0007/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0007/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0007:spark,CONS_0007,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0007/source.sql,cases/CONS/CONS_0007/schema/ddl_spark.sql,cases/CONS/CONS_0007/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0007/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0007/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0007/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0007/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0009:mysql,CONS_0009,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0009/source.sql,cases/CONS/CONS_0009/schema/ddl_mysql.sql,cases/CONS/CONS_0009/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0009/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0009/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0009/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0009/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0009:spark,CONS_0009,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0009/source.sql,cases/CONS/CONS_0009/schema/ddl_spark.sql,cases/CONS/CONS_0009/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0009/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0009/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0009/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0009/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0010:mysql,CONS_0010,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0010/source.sql,cases/CONS/CONS_0010/schema/ddl_mysql.sql,cases/CONS/CONS_0010/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0010/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0010/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0010/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0010/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0010:spark,CONS_0010,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0010/source.sql,cases/CONS/CONS_0010/schema/ddl_spark.sql,cases/CONS/CONS_0010/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0010/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0010/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0010/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0010/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0011:mysql,CONS_0011,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0011/source.sql,cases/CONS/CONS_0011/schema/ddl_mysql.sql,cases/CONS/CONS_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0011/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0011/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0011/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0011/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0011:spark,CONS_0011,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0011/source.sql,cases/CONS/CONS_0011/schema/ddl_spark.sql,cases/CONS/CONS_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0011/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0011/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0011/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0011/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0012:mysql,CONS_0012,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0012/source.sql,cases/CONS/CONS_0012/schema/ddl_mysql.sql,cases/CONS/CONS_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0012/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0012/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0012/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0012/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0012:spark,CONS_0012,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0012/source.sql,cases/CONS/CONS_0012/schema/ddl_spark.sql,cases/CONS/CONS_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0012/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0012/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0012/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0012/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0024:mysql,CONS_0024,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0024/source.sql,cases/CONS/CONS_0024/schema/ddl_mysql.sql,cases/CONS/CONS_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0024/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0024/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0024/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0024:spark,CONS_0024,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0024/source.sql,cases/CONS/CONS_0024/schema/ddl_spark.sql,cases/CONS/CONS_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0024/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0024/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0024/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0036:mysql,CONS_0036,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0036/source.sql,cases/CONS/CONS_0036/schema/ddl_mysql.sql,cases/CONS/CONS_0036/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0036/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0036/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0036/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0036:spark,CONS_0036,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0036/source.sql,cases/CONS/CONS_0036/schema/ddl_spark.sql,cases/CONS/CONS_0036/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0036/spark/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0036/spark/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0036/spark/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
CONS_0037:mysql,CONS_0037,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_common_core_v0_80,cases/CONS/CONS_0037/source.sql,cases/CONS/CONS_0037/schema/ddl_mysql.sql,cases/CONS/CONS_0037/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0037/mysql/rewrite.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/logs/CONS_0037/mysql/rewrite.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/metadata/CONS_0037/mysql/row_metadata.json,planned_rewrite_attempt,rewrite_only_common_core_mysql_spark_expansion_no_execution_witness_optional
